prefix,path,method,tags,summary,description,operation_id,path_params,required_query_params,optional_query_params,request_body_content_types,request_body_schema,success_codes,success_response_schema,notes
salary,/salary/taxDeduction/reconciliation/{reconciliationId}/balanceAndOwedAmount,GET,"salary/reconciliation/tax-deduction, salary/taxDeduction/reconciliation",Get tax deduction details for a reconciliation,,SalaryTaxDeductionReconciliationBalanceAndOwedAmount_getTaxDeductionDetails,reconciliationId (The reconciliationId to fetch tax deduction balance for),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperSalaryTaxDeductionReconciliation,
salary,/salary/taxDeduction/reconciliation/{reconciliationId}/overview,GET,salary/taxDeduction/reconciliation,Get salary tax deduction data for the reconciliation table,,SalaryTaxDeductionReconciliationOverview_getOverview,reconciliationId (The reconciliation id),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperTaxDeductionOverview,
salary,/salary/taxDeduction/reconciliation/{reconciliationId}/paymentsOverview,GET,salary/taxDeduction/reconciliation,Get salary tax deduction payment overview from start of year to the current reconciliation term,,SalaryTaxDeductionReconciliationPaymentsOverview_getPayments,reconciliationId (The reconciliation id),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperAmeldingPeriodicPaymentOverview,
salary,/salary/transaction,POST,salary/transaction,Create a new salary transaction.,,SalaryTransaction_post,,,generateTaxDeduction (Generate tax deduction),application/json; charset=utf-8,application/json; charset=utf-8:SalaryTransaction,201,201:application/json:ResponseWrapperSalaryTransaction,
salary,/salary/transaction/{id},DELETE,salary/transaction,Delete salary transaction by ID.,,SalaryTransaction_delete,id (Element ID),,,,,204,204:application/json,
salary,/salary/transaction/{id},GET,salary/transaction,Find salary transaction by ID.,,SalaryTransaction_get,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperSalaryTransaction,
salary,/salary/transaction/{id}/attachment,POST,salary/transaction,Upload an attachment to a salary transaction,,SalaryTransactionAttachment_uploadAttachment,id (Salary Transaction Id to upload attachment to.),,,multipart/form-data,multipart/form-data:object,201,201:application/json:ResponseWrapperLong,
salary,/salary/transaction/{id}/attachment/list,POST,salary/transaction,Upload multiple attachments to a salary transaction,,SalaryTransactionAttachmentList_uploadAttachments,id (Salary Transaction Id to upload attachments to.),,,multipart/form-data,multipart/form-data:object,201,201:application/json:ResponseWrapperLong,
salary,/salary/transaction/{id}/deleteAttachment,PUT,salary/transaction,Delete attachment.,,SalaryTransactionDeleteAttachment_deleteAttachment,id (ID of transaction containing the attachment to delete.),,"sendToVoucherInbox (Should the attachment be sent to inbox rather than deleted?); split (If sendToInbox is true, should the attachment be split into one voucher per page?)",,,200,200:application/json,
salary,/salary/type,GET,salary/type,Find salary type corresponding with sent data.,,SalaryType_search,,,id (List of IDs); number (Containing); name (Containing); description (Containing); showInTimesheet (Equals); isInactive (Equals); employeeIds (Equals); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseSalaryType,
salary,/salary/type/{id},GET,salary/type,Find salary type by ID.,,SalaryType_get,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperSalaryType,
subscription,/subscription/cancel,PUT,subscription,Close account with/without read access,,SubscriptionCancel_cancel,,,,application/json,application/json:AccountClosureInfo,200,200:application/json,
subscription,/subscription/packages,GET,subscription,Returns the packages that can exist for an account.,,SubscriptionPackages_getPackages,,,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperListMySubscriptionModuleDTO,
subscription,/subscription/reactivate,PUT,subscription,Reopen account with previous modules,,SubscriptionReactivate_reactivate,,,,,,200,200:application/json,
supplier,/supplier,GET,supplier,Find suppliers corresponding with sent data.,,Supplier_search,,,id (List of IDs); supplierNumber (List of IDs); organizationNumber (Equals); email (Equals); invoiceEmail (Equals); isInactive (Equals); accountManagerId (List of IDs); changedSince (Only return elements that have changed since this date and time); isWholesaler (Equals); showProducts (Equals); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseSupplier,
supplier,/supplier,POST,supplier,Create supplier. Related supplier addresses may also be created.,,Supplier_post,,,,application/json; charset=utf-8,application/json; charset=utf-8:Supplier,201,201:application/json:ResponseWrapperSupplier,
supplier,/supplier/list,POST,supplier,Create multiple suppliers. Related supplier addresses may also be created.,,SupplierList_postList,,,,application/json; charset=utf-8,application/json; charset=utf-8:array[Supplier],201,201:application/json:ListResponseSupplier,
supplier,/supplier/list,PUT,supplier,Update multiple suppliers. Addresses can also be updated.,,SupplierList_putList,,,,application/json; charset=utf-8,application/json; charset=utf-8:array[Supplier],200,200:application/json:ListResponseSupplier,
supplier,/supplier/{id},DELETE,supplier,Delete supplier by ID,,Supplier_delete,id (Element ID),,,,,204,204:application/json,
supplier,/supplier/{id},GET,supplier,Get supplier by ID.,,Supplier_get,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperSupplier,
supplier,/supplier/{id},PUT,supplier,Update supplier.,,Supplier_put,id (Element ID),,,application/json; charset=utf-8,application/json; charset=utf-8:Supplier,200,200:application/json:ResponseWrapperSupplier,
supplierCustomer,/supplierCustomer/search,GET,supplierCustomer,Find all active suppliers and customers.,,SupplierCustomerSearch_search,,,query (Containing); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseSupplierCustomer,
supplierInvoice,/supplierInvoice,GET,supplierInvoice,Find supplierInvoices corresponding with sent data.,,SupplierInvoice_search,,invoiceDateFrom (From and including); invoiceDateTo (To and excluding),id (List of IDs); invoiceNumber (Equals); kid (Equals); voucherId (Equals); supplierId (Equals); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseSupplierInvoice,
supplierInvoice,/supplierInvoice/:addRecipient,PUT,supplierInvoice,Add recipient.,,SupplierInvoiceAddRecipient_addRecipientToMany,,employeeId (Element ID),invoiceIds (ID of the elements); comment (comment),,,200,200:application/json:ListResponseSupplierInvoice,
supplierInvoice,/supplierInvoice/:approve,PUT,supplierInvoice,Approve supplier invoices.,,SupplierInvoiceApprove_approveMany,,,invoiceIds (ID of the elements); comment (comment),,,200,200:application/json:ListResponseSupplierInvoice,
supplierInvoice,/supplierInvoice/:reject,PUT,supplierInvoice,reject supplier invoices.,,SupplierInvoiceReject_rejectMany,,comment,invoiceIds (ID of the elements),,,200,200:application/json:ListResponseSupplierInvoice,
supplierInvoice,/supplierInvoice/forApproval,GET,supplierInvoice,Get supplierInvoices for approval,,SupplierInvoiceForApproval_getApprovalInvoices,,,"searchText (Search for department, employee, project and more); showAll (Show all or just your own); employeeId (Default is logged in employee); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern)",,,200,200:application/json:ListResponseSupplierInvoice,
supplierInvoice,/supplierInvoice/voucher/{id}/postings,PUT,supplierInvoice,[BETA] Put debit postings.,,SupplierInvoiceVoucherPostings_putPostings,id (Voucher id),,"sendToLedger (Use of this parameter with value 'true' requires setup done by Tripletex.); voucherDate (If set, the date of the voucher and the supplier invoice will be changed to this date. If empty, date will not be changed)",application/json; charset=utf-8,application/json; charset=utf-8:array[OrderLinePosting],200,200:application/json:ResponseWrapperSupplierInvoice,BETA
supplierInvoice,/supplierInvoice/{id},GET,supplierInvoice,Get supplierInvoice by ID.,,SupplierInvoice_get,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperSupplierInvoice,
supplierInvoice,/supplierInvoice/{invoiceId}/:addPayment,POST,supplierInvoice,"Register payment, paymentType == 0 finds the last paymentType for this vendor.Use of this method requires setup done by Tripletex.",,SupplierInvoiceAddPayment_addPayment,invoiceId (Invoice ID.),paymentType,"amount; kidOrReceiverReference; bban; paymentDate; useDefaultPaymentType (Set paymentType to last type for vendor, autopay, nets or first available other type); partialPayment (Set to true to allow multiple payments registered.)",,,201,201:application/json:ResponseWrapperSupplierInvoice,
supplierInvoice,/supplierInvoice/{invoiceId}/:addRecipient,PUT,supplierInvoice,Add recipient to supplier invoices.,,SupplierInvoiceAddRecipient_addRecipient,invoiceId (Invoice ID.),employeeId (ID of the elements),comment (comment),,,200,200:application/json:ResponseWrapperSupplierInvoice,
supplierInvoice,/supplierInvoice/{invoiceId}/:approve,PUT,supplierInvoice,Approve supplier invoice.,,SupplierInvoiceApprove_approve,invoiceId (ID of the elements),,comment (comment),,,200,200:application/json:ResponseWrapperSupplierInvoice,
supplierInvoice,/supplierInvoice/{invoiceId}/:changeDimension,PUT,supplierInvoice,Change dimension on a supplier invoice.,,SupplierInvoiceChangeDimension_changeDimensionMany,invoiceId (Invoice ID.),debitPostingIds (The list of IDs of the debit postings that you want to change dimensions for); dimension (Dimension); dimensionId (DimensionID),,,,200,200:application/json:ResponseWrapperSupplierInvoice,
supplierInvoice,/supplierInvoice/{invoiceId}/:reject,PUT,supplierInvoice,reject supplier invoice.,,SupplierInvoiceReject_reject,invoiceId (Invoice ID.),comment,,,,200,200:application/json:ResponseWrapperSupplierInvoice,
supplierInvoice,/supplierInvoice/{invoiceId}/pdf,GET,supplierInvoice,Get supplierInvoice document by invoice ID.,,SupplierInvoicePdf_downloadPdf,invoiceId (Invoice ID from which document is downloaded.),,,,,200,200:application/octet-stream:string,
supportDashboard,/supportDashboard/bankruptAndExcludedCustomers,GET,supportDashboard,Returns the customers for support dashboard.,,SupportDashboardBankruptAndExcludedCustomers_getBankruptAndExcludedCustomers,,,from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseSupportDashboardCustomer,
supportDashboard,/supportDashboard/export,GET,supportDashboard,Export the customers table to a specific format,,SupportDashboardExport_export,,type; filter; startDateRange; endDateRange,,,,200,200:application/octet-stream:string,
timesheet,/timesheet/allocated,GET,timesheet/allocated,Find allocated hour entries corresponding with sent data.,,TimesheetAllocated_search,,,ids (List of IDs); employeeIds (List of IDs); projectIds (List of IDs); activityIds (List of IDs); dateFrom (From and including); dateTo (To and excluding); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseTimesheetAllocated,
timesheet,/timesheet/allocated,POST,timesheet/allocated,Add new allocated hour entry. Only one entry per employee/date/activity/project combination is supported. Only holiday/vacation hours can receive comments. A notification will be sent to the entry's employee if the entry has a comment.,,TimesheetAllocated_post,,,,application/json; charset=utf-8,application/json; charset=utf-8:TimesheetAllocated,201,201:application/json:ResponseWrapperTimesheetAllocated,
timesheet,/timesheet/allocated/:approveList,PUT,timesheet/allocated,"Only for allocated hours on the company's internal holiday/vacation activity. Mark the allocated hour entry/entries as approved. The hours will be copied to the time sheet if the relevant weeks/months are not approved, and there are no interfering time clocks that are active. Notifications will be sent to the entries' employees if the entries' approval statuses or comments have changed. If IDs are provided, the other args are ignored.",,TimesheetAllocatedApproveList_approveList,,,ids (List of allocated hour entry IDs.); employeeIds (List of IDs. Defaults to ID of token owner.); dateFrom (From and including); dateTo (To and excluding); managerComment (Comment to be added to all approved hour entries.),,,200,200:application/json:ListResponseTimesheetAllocated,
timesheet,/timesheet/allocated/:unapproveList,PUT,timesheet/allocated,"Only for allocated hours on the company's internal holiday/vacation activity. Mark the allocated hour entry/entries as unapproved. Notifications will be sent to the entries' employees if the entries' approval statuses or comments have changed. If IDs are provided, the other args are ignored.",,TimesheetAllocatedUnapproveList_unapproveList,,,ids (List of allocated hour entry IDs.); employeeIds (List of IDs. Defaults to ID of token owner.); dateFrom (From and including); dateTo (To and excluding); managerComment (Comment to be added to all unapproved hour entries.),,,200,200:application/json:ListResponseTimesheetAllocated,
timesheet,/timesheet/allocated/list,POST,timesheet/allocated,Add new allocated hour entry. Multiple objects for several users can be sent in the same request. Only holiday/vacation hours can receive comments. Notifications will be sent to the entries' employees if the entries have comments.,,TimesheetAllocatedList_postList,,,,application/json; charset=utf-8,application/json; charset=utf-8:array[TimesheetAllocated],201,201:application/json:ListResponseTimesheetAllocated,
timesheet,/timesheet/allocated/list,PUT,timesheet/allocated,"Update allocated hour entry. Multiple objects for different users can be sent in the same request. Note: Allocated hour entry object fields which are present but not set, or set to 0, will be nulled. Only holiday/vacation hours can receive comments. Notifications will be sent to the entries' employees if the entries' comments have changed.",,TimesheetAllocatedList_putList,,,,application/json; charset=utf-8,application/json; charset=utf-8:array[TimesheetAllocated],200,200:application/json:ListResponseTimesheetAllocated,
timesheet,/timesheet/allocated/{id},DELETE,timesheet/allocated,Delete allocated hour entry by ID.,,TimesheetAllocated_delete,id (Element ID),,,,,204,204:application/json,
timesheet,/timesheet/allocated/{id},GET,timesheet/allocated,Find allocated hour entry by ID.,,TimesheetAllocated_get,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperTimesheetAllocated,
timesheet,/timesheet/allocated/{id},PUT,timesheet/allocated,"Update allocated hour entry by ID. Note: Allocated hour entry object fields which are present but not set, or set to 0, will be nulled. Only holiday/vacation hours can receive comments. A notification will be sent to the entry's employee if the entry's comment has changed.",,TimesheetAllocated_put,id (Element ID),,,application/json; charset=utf-8,application/json; charset=utf-8:TimesheetAllocated,200,200:application/json:ResponseWrapperTimesheetAllocated,
timesheet,/timesheet/allocated/{id}/:approve,PUT,timesheet/allocated,"Only for allocated hours on the company's internal holiday/vacation activity. Mark the allocated hour entry as approved. The hours will be copied to the time sheet if the relevant week/month is not approved, and there are no interfering time clocks that are active. A notification will be sent to the entry's employee if the entry's approval status or comment has changed.",,TimesheetAllocatedApprove_approve,id (Element ID),,managerComment (Comment to be added to the approved hour entry.),,,200,200:application/json:ResponseWrapperTimesheetAllocated,
timesheet,/timesheet/allocated/{id}/:unapprove,PUT,timesheet/allocated,Only for allocated hours on the company's internal holiday/vacation activity. Mark the allocated hour entry as unapproved. A notification will be sent to the entry's employee if the entry's approval status or comment has changed.,,TimesheetAllocatedUnapprove_unapprove,id (Element ID),,managerComment (Comment to be added to the unapproved hour entry.),,,200,200:application/json:ResponseWrapperTimesheetAllocated,
timesheet,/timesheet/companyHoliday,GET,timesheet/companyHoliday,[BETA] Search for company holidays by id or year.,,TimesheetCompanyHoliday_search,,,ids (ID of the elements); years (A year `2020` for instance); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseCompanyHolidays,BETA
timesheet,/timesheet/companyHoliday,POST,timesheet/companyHoliday,[BETA] Create a company holiday,,TimesheetCompanyHoliday_post,,,,application/json; charset=utf-8,application/json; charset=utf-8:CompanyHolidays,201,201:application/json:ResponseWrapperCompanyHolidays,BETA
timesheet,/timesheet/companyHoliday/{id},DELETE,timesheet/companyHoliday,[BETA] Delete a company holiday,,TimesheetCompanyHoliday_delete,id (Element ID),,,,,204,204:application/json,BETA
timesheet,/timesheet/companyHoliday/{id},GET,timesheet/companyHoliday,[BETA] Get company holiday by its ID,,TimesheetCompanyHoliday_get,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperCompanyHolidays,BETA
timesheet,/timesheet/companyHoliday/{id},PUT,timesheet/companyHoliday,[BETA] Update a company holiday,,TimesheetCompanyHoliday_put,id (Element ID),,,application/json; charset=utf-8,application/json; charset=utf-8:CompanyHolidays,200,200:application/json:ResponseWrapperCompanyHolidays,BETA
timesheet,/timesheet/entry,GET,timesheet/entry,Find timesheet entry corresponding with sent data.,,TimesheetEntry_search,,dateFrom (From and including); dateTo (To and excluding),id (List of IDs); employeeId (List of IDs); projectId (List of IDs); activityId (List of IDs); comment (Containing); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:TimesheetEntrySearchResponse,
timesheet,/timesheet/entry,POST,timesheet/entry,Add new timesheet entry. Only one entry per employee/date/activity/project combination is supported.,,TimesheetEntry_post,,,,application/json; charset=utf-8,application/json; charset=utf-8:TimesheetEntry,201,201:application/json:ResponseWrapperTimesheetEntry,
timesheet,/timesheet/entry/>recentActivities,GET,timesheet/entry,Find recently used timesheet activities.,,TimesheetEntryRecentActivities_getRecentActivities,,projectId (ID of project to find activities for),employeeId (ID of employee to find activities for. Defaults to ID of token owner.); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseActivity,
timesheet,/timesheet/entry/>recentProjects,GET,timesheet/entry,Find projects with recent activities (timesheet entry registered).,,TimesheetEntryRecentProjects_getRecentProjects,,,employeeId (ID of employee with recent project hours Defaults to ID of token owner.); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseProject,
timesheet,/timesheet/entry/>totalHours,GET,timesheet/entry,Find total hours registered on an employee in a specific period.,,TimesheetEntryTotalHours_getTotalHours,,,employeeId (ID of employee to find hours for. Defaults to ID of token owner.); startDate (Format is yyyy-MM-dd (from and incl.). Defaults to today.); endDate (Format is yyyy-MM-dd (to and excl.). Defaults to tomorrow.); fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperBigDecimal,
timesheet,/timesheet/entry/list,POST,timesheet/entry,Add new timesheet entry. Multiple objects for several users can be sent in the same request.,,TimesheetEntryList_postList,,,,application/json; charset=utf-8,application/json; charset=utf-8:array[TimesheetEntry],201,201:application/json:ListResponseTimesheetEntry,
timesheet,/timesheet/entry/list,PUT,timesheet/entry,Update timesheet entry. Multiple objects for different users can be sent in the same request.,,TimesheetEntryList_putList,,,,application/json; charset=utf-8,application/json; charset=utf-8:array[TimesheetEntry],200,200:application/json:ListResponseTimesheetEntry,
timesheet,/timesheet/entry/{id},DELETE,timesheet/entry,Delete timesheet entry by ID.,,TimesheetEntry_delete,id (Element ID),,version (Number of current version),,,204,204:application/json,
timesheet,/timesheet/entry/{id},GET,timesheet/entry,Find timesheet entry by ID.,,TimesheetEntry_get,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperTimesheetEntry,
timesheet,/timesheet/entry/{id},PUT,timesheet/entry,"Update timesheet entry by ID. Note: Timesheet entry object fields which are present but not set, or set to 0, will be nulled.",,TimesheetEntry_put,id (Element ID),,,application/json; charset=utf-8,application/json; charset=utf-8:TimesheetEntry,200,200:application/json:ResponseWrapperTimesheetEntry,
timesheet,/timesheet/month/:approve,PUT,timesheet/month,approve month(s). If id is provided the other args are ignored,,TimesheetMonthApprove_approve,,,id (Element ID); employeeIds (List of IDs. Defaults to ID of token owner.); monthYear (2020-01); approvedUntilDate (yyyy-MM-dd. Defaults to today.. Defaults to end of month),,,200,200:application/json:ListResponseMonthlyStatus,
timesheet,/timesheet/month/:complete,PUT,timesheet/month,complete month(s). If id is provided the other args are ignored,,TimesheetMonthComplete_complete,,,id (Element ID); employeeIds (List of IDs. Defaults to ID of token owner.); monthYear (2020-01),,,200,200:application/json:ListResponseMonthlyStatus,
timesheet,/timesheet/month/:reopen,PUT,timesheet/month,reopen month(s). If id is provided the other args are ignored,,TimesheetMonthReopen_reopen,,,id (Element ID); employeeIds (List of IDs. Defaults to ID of token owner.); monthYear (2020-01),,,200,200:application/json:ListResponseMonthlyStatus,
timesheet,/timesheet/month/:unapprove,PUT,timesheet/month,unapprove month(s). If id is provided the other args are ignored,,TimesheetMonthUnapprove_unapprove,,,id (Element ID); employeeIds (List of IDs. Defaults to ID of token owner.); monthYear (2020-01),,,200,200:application/json:ListResponseMonthlyStatus,
timesheet,/timesheet/month/byMonthNumber,GET,timesheet/month,Find monthly status for given month.,,TimesheetMonthByMonthNumber_getByMonthNumber,,employeeIds (List of IDs. Defaults to ID of token owner.); monthYear (2020-01),from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseMonthlyStatus,
timesheet,/timesheet/month/byMonthNumberList,GET,timesheet/month,Find monthly status for given month list.,,TimesheetMonthByMonthNumberList_getByMonthNumberList,,"employeeIds (List of IDs. Defaults to ID of token owner.); monthYearList (2020-01,2020-02)",from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseMonthlyStatus,
timesheet,/timesheet/month/{id},GET,timesheet/month,Find monthly status entry by ID.,,TimesheetMonth_get,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperMonthlyStatus,
timesheet,/timesheet/salaryProjectTypeSpecification,GET,timesheet/salaryProjectTypeSpecification,Get list of time sheet ProjectSalaryType specifications,,TimesheetSalaryProjectTypeSpecification_search,,,"dateFrom (From and including); dateTo (To and excluding); employeeId (Equals); projectId (Equals); activityId (Equals); includeNotConnectedToActivities (If true and activity ID is set, specifications not yet connected to activities will be included.); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern)",,,200,200:application/json:ListResponseTimesheetProjectSalaryTypeSpecification,
timesheet,/timesheet/salaryProjectTypeSpecification,POST,timesheet/salaryProjectTypeSpecification,Create a timesheet ProjectSalaryType specification,,TimesheetSalaryProjectTypeSpecification_post,,,,application/json,application/json:TimesheetProjectSalaryTypeSpecification,201,201:application/json:ResponseWrapperTimesheetProjectSalaryTypeSpecification,
timesheet,/timesheet/salaryProjectTypeSpecification/{id},DELETE,timesheet/salaryProjectTypeSpecification,Delete a timesheet SalaryType specification,,TimesheetSalaryProjectTypeSpecification_delete,id (Element ID),,,,,204,204:application/json,
timesheet,/timesheet/salaryProjectTypeSpecification/{id},GET,timesheet/salaryProjectTypeSpecification,Get timesheet ProjectSalaryType specification for a specific ID,,TimesheetSalaryProjectTypeSpecification_get,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperTimesheetProjectSalaryTypeSpecification,
timesheet,/timesheet/salaryProjectTypeSpecification/{id},PUT,timesheet/salaryProjectTypeSpecification,Update a timesheet ProjectSalaryType specification,,TimesheetSalaryProjectTypeSpecification_put,id (Element ID),,,application/json,application/json:TimesheetProjectSalaryTypeSpecification,200,200:application/json:ResponseWrapperTimesheetProjectSalaryTypeSpecification,
timesheet,/timesheet/salaryTypeSpecification,GET,timesheet/salaryTypeSpecification,[BETA] Get list of timesheet SalaryType Specifications,,TimesheetSalaryTypeSpecification_search,,,dateFrom (From and including); dateTo (To and excluding); employeeId (Equals); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseTimesheetSalaryTypeSpecification,BETA
timesheet,/timesheet/salaryTypeSpecification,POST,timesheet/salaryTypeSpecification,[BETA] Create a timesheet SalaryType Specification. Only one entry per employee/date/SalaryType,,TimesheetSalaryTypeSpecification_post,,,,application/json,application/json:TimesheetSalaryTypeSpecification,201,201:application/json:ResponseWrapperTimesheetSalaryTypeSpecification,BETA
timesheet,/timesheet/salaryTypeSpecification/{id},DELETE,timesheet/salaryTypeSpecification,[BETA] Delete a timesheet SalaryType Specification,,TimesheetSalaryTypeSpecification_delete,id (Element ID),,,,,204,204:application/json,BETA
timesheet,/timesheet/salaryTypeSpecification/{id},GET,timesheet/salaryTypeSpecification,[BETA] Get timesheet SalaryType Specification for a specific ID,,TimesheetSalaryTypeSpecification_get,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperTimesheetSalaryTypeSpecification,BETA
timesheet,/timesheet/salaryTypeSpecification/{id},PUT,timesheet/salaryTypeSpecification,[BETA] Update a timesheet SalaryType Specification,,TimesheetSalaryTypeSpecification_put,id (Element ID),,,application/json,application/json:TimesheetSalaryTypeSpecification,200,200:application/json:ResponseWrapperTimesheetSalaryTypeSpecification,BETA
timesheet,/timesheet/settings,GET,timesheet/settings,[BETA] Get timesheet settings of logged in company.,,TimesheetSettings_get,,,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperTimesheetSettings,BETA
timesheet,/timesheet/timeClock,GET,timesheet/timeClock,Find time clock entries corresponding with sent data.,,TimesheetTimeClock_search,,,id (List of IDs); employeeId (List of IDs); projectId (List of IDs); activityId (List of IDs); dateFrom (From and including); dateTo (To and excluding); hourId (List of IDs); isRunning (Equals); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseTimeClock,
timesheet,/timesheet/timeClock/:start,PUT,timesheet/timeClock,Start time clock.,,TimesheetTimeClockStart_start,,activityId (Activity ID),"employeeId (Employee ID. Defaults to ID of token owner.); projectId (Project ID); date (Optional. Default is today’s date); lunchBreakDuration (Equals); comment (Optional. Will be added to this time clock's time sheet entry. If this value is set, and the time clock is started on an existing time sheet entry, the entry's comment will be overwritten.)",,,200,200:application/json:ResponseWrapperTimeClock,
timesheet,/timesheet/timeClock/present,GET,timesheet/timeClock,Find a user’s present running time clock.,,TimesheetTimeClockPresent_getPresent,,,employeeId (Employee ID. Defaults to ID of token owner.); fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperTimeClock,
timesheet,/timesheet/timeClock/{id},GET,timesheet/timeClock,Find time clock entry by ID.,,TimesheetTimeClock_get,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperTimeClock,
timesheet,/timesheet/timeClock/{id},PUT,timesheet/timeClock,Update time clock by ID.,,TimesheetTimeClock_put,id (Element ID),,,application/json; charset=utf-8,application/json; charset=utf-8:TimeClock,200,200:application/json:ResponseWrapperTimeClock,
timesheet,/timesheet/timeClock/{id}/:stop,PUT,timesheet/timeClock,Stop time clock.,,TimesheetTimeClockStop_stop,id (Element ID),,"version (Number of current version); comment (A comment that will be added to this time clock's time sheet entry. Optional unless comments are mandatory and a comment has not already been added to the time clock when starting it or to the time sheet entry. If this value is set, and the time clock is stopped on an existing time sheet entry, the entry's comment will be overwritten.)",,,200,200:application/json,
timesheet,/timesheet/week,GET,timesheet/week,"Find weekly status By ID, week/year combination, employeeId or an approver",,TimesheetWeek_search,,,ids (List of IDs); employeeIds (List of IDs); weekYear (ISO-8601 week-year); approvedBy (Equals); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseWeek,
timesheet,/timesheet/week/:approve,PUT,timesheet/week,Approve week. By ID or (ISO-8601 week and employeeId combination).,,TimesheetWeekApprove_approve,,,id (Equals); employeeId (Equals); weekYear (ISO-8601 week-year),,,200,200:application/json:ResponseWrapperWeek,
timesheet,/timesheet/week/:complete,PUT,timesheet/week,Complete week. By ID or (ISO-8601 week and employeeId combination).,,TimesheetWeekComplete_complete,,,id (Equals); employeeId (Equals); weekYear (ISO-8601 week-year),,,200,200:application/json:ResponseWrapperWeek,
timesheet,/timesheet/week/:reopen,PUT,timesheet/week,Reopen week. By ID or (ISO-8601 week and employeeId combination).,,TimesheetWeekReopen_reopen,,,id (Equals); employeeId (Equals); weekYear (ISO-8601 week-year),,,200,200:application/json:ResponseWrapperWeek,
timesheet,/timesheet/week/:unapprove,PUT,timesheet/week,Unapprove week. By ID or (ISO-8601 week and employeeId combination).,,TimesheetWeekUnapprove_unapprove,,,id (Equals); employeeId (Equals); weekYear (ISO-8601 week-year),,,200,200:application/json:ResponseWrapperWeek,
token,/token/consumer/byToken,GET,token/consumer,Get consumer token by token string.,,TokenConsumerByToken_getByToken,,token (Element ID),fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperConsumerToken,
token,/token/employee/:create,PUT,token/employee,Create an employee token. Only selected consumers are allowed,,TokenEmployeeCreate_create,,tokenName (A user defined name for the new token); consumerName (The name of the consumer); employeeId (The id of the employee); companyOwned (Is the key company owned); expirationDate (Expiration date for the employeeToken),,,,200,200:application/json:ResponseWrapperEmployeeToken,Only selected consumers are allowed
token,/token/session/:create,POST,token/session,Create session token.,Preferred endpoint using request body instead of query parameters for better security.,TokenSessionCreate_createWithBody,,,,application/json,application/json:PostSessionTokenBody,201,201:application/json:ResponseWrapperSessionToken,
